location,network,signal_strength,signal_quality,sinr,data_speed,timestamp
Futo Cafe,MTN,-71.0,56.3,17.3,21.3,2025-10-23 01:50:24.396608
Futo Cafe,MTN,-70.1,44.0,12.1,25.1,2025-10-22 20:50:24.396608
Futo Cafe,MTN,-69.5,44.2,17.5,24.2,2025-10-19 08:50:24.396608
Futo Cafe,MTN,-67.0,55.9,16.2,18.7,2025-10-19 00:50:24.397604
Futo Cafe,MTN,-69.8,46.6,17.3,20.3,2025-10-17 14:50:24.397604
Futo Cafe,Airtel,-77.2,35.1,14.6,12.6,2025-10-17 22:50:24.397604
Futo Cafe,Airtel,-73.8,47.9,11.1,9.1,2025-10-21 02:50:24.397604
Futo Cafe,Airtel,-78.2,44.5,8.2,12.4,2025-10-18 10:50:24.397604
Futo Cafe,Airtel,-77.1,38.8,7.5,16.6,2025-10-20 04:50:24.397604
Futo Cafe,Airtel,-75.2,42.4,16.3,11.1,2025-10-19 06:50:24.397604
Futo Cafe,Airtel,-76.8,42.8,14.8,9.7,2025-10-17 13:50:24.397604
Futo Cafe,Airtel,-74.6,36.5,11.7,17.4,2025-10-21 04:50:24.397604
Futo Cafe,Airtel,-75.3,42.1,11.7,16.1,2025-10-17 10:50:24.397604
Futo Cafe,Airtel,-75.0,41.2,11.5,14.6,2025-10-18 14:50:24.397604
Futo Cafe,Airtel,-74.4,41.9,9.4,17.4,2025-10-21 20:50:24.397604
Futo Cafe,Airtel,-74.8,40.8,10.1,10.8,2025-10-17 03:50:24.397604
Futo Cafe,Airtel,-77.6,35.6,11.1,10.3,2025-10-20 22:50:24.397604
Futo Cafe,Airtel,-75.0,39.5,10.8,17.3,2025-10-19 03:50:24.397604
Futo Cafe,Airtel,-73.5,34.3,10.1,14.1,2025-10-20 04:50:24.397604
Futo Cafe,Airtel,-70.6,50.5,11.8,17.7,2025-10-22 05:50:24.397604
Futo Cafe,Glo,-76.1,33.8,1.4,7.6,2025-10-23 00:50:24.397604
Futo Cafe,Glo,-82.7,26.0,5.2,12.0,2025-10-18 22:50:24.397604
Futo Cafe,Glo,-79.2,25.2,6.5,7.5,2025-10-19 21:50:24.397604
Futo Cafe,Glo,-73.9,37.9,6.1,14.5,2025-10-17 03:50:24.397604
Futo Cafe,Glo,-76.8,31.9,6.1,4.6,2025-10-18 07:50:24.397604
Futo Cafe,Glo,-81.6,34.3,6.9,6.5,2025-10-19 23:50:24.397604
Futo Cafe,Glo,-83.5,30.9,6.1,5.8,2025-10-22 18:50:24.397604
Futo Cafe,Glo,-83.0,43.7,4.1,7.8,2025-10-22 03:50:24.397604
Futo Cafe,Glo,-76.3,32.1,4.8,9.6,2025-10-18 10:50:24.397604
Futo Cafe,Glo,-81.1,30.6,6.7,7.6,2025-10-17 06:50:24.397604
Futo Cafe,Glo,-75.5,31.0,4.6,7.5,2025-10-17 15:50:24.397604
Futo Cafe,Glo,-76.4,40.7,4.9,9.7,2025-10-16 20:50:24.397604
Futo Cafe,Glo,-81.6,26.0,9.5,8.9,2025-10-18 04:50:24.397604
Futo Cafe,Glo,-76.9,28.5,7.2,5.1,2025-10-17 20:50:24.397604
Futo Cafe,Glo,-80.5,33.7,5.1,1.8,2025-10-21 00:50:24.397604
Futo Cafe,9mobile,-83.6,20.9,4.4,10.1,2025-10-18 15:50:24.397604
Futo Cafe,9mobile,-81.3,17.2,4.9,6.7,2025-10-22 21:50:24.397604
Futo Cafe,9mobile,-81.5,34.0,2.7,6.6,2025-10-20 13:50:24.397604
Futo Cafe,9mobile,-85.8,24.2,0.4,1.2,2025-10-17 16:50:24.397604
Futo Cafe,9mobile,-75.3,24.6,6.0,5.1,2025-10-21 13:50:24.397604
Futo Cafe,9mobile,-80.1,33.4,5.8,4.4,2025-10-22 02:50:24.397604
Futo Cafe,9mobile,-81.1,21.3,5.7,8.2,2025-10-21 07:50:24.398607
Futo Cafe,9mobile,-82.9,23.9,4.5,10.4,2025-10-20 19:50:24.398607
Futo Cafe,9mobile,-81.7,27.9,7.3,4.7,2025-10-18 12:50:24.398607
Futo Cafe,9mobile,-80.9,20.8,4.1,8.6,2025-10-16 23:50:24.398607
Futo Cafe,9mobile,-83.9,28.8,3.2,0.1,2025-10-21 18:50:24.398607
Futo Cafe,9mobile,-81.5,33.4,0.3,0.1,2025-10-17 12:50:24.398607
Futo Cafe,9mobile,-78.7,26.5,1.1,1.2,2025-10-17 10:50:24.398607
Futo Cafe,9mobile,-78.6,25.6,6.0,8.3,2025-10-23 04:50:24.398607
Futo Cafe,9mobile,-81.5,27.0,4.1,6.5,2025-10-17 22:50:24.398607
SEET,MTN,-70.7,48.3,13.7,21.9,2025-10-21 06:50:24.398607
SEET,MTN,-73.7,46.6,17.5,18.6,2025-10-22 17:50:24.398607
SEET,MTN,-73.0,46.4,12.9,23.4,2025-10-18 18:50:24.398607
SEET,MTN,-73.5,51.1,15.4,20.3,2025-10-19 23:50:24.398607
SEET,MTN,-75.7,44.2,13.3,14.6,2025-10-19 07:50:24.398607
SEET,MTN,-77.7,41.7,16.6,11.0,2025-10-20 16:50:24.398607
SEET,MTN,-71.5,50.1,15.6,15.7,2025-10-18 22:50:24.398607
SEET,MTN,-69.6,40.7,13.2,19.6,2025-10-22 03:50:24.398607
SEET,MTN,-70.7,47.6,11.2,20.8,2025-10-18 06:50:24.398607
SEET,MTN,-74.9,44.4,17.2,14.4,2025-10-22 07:50:24.398607
SEET,MTN,-74.8,49.1,11.2,16.7,2025-10-18 13:50:24.398607
SEET,MTN,-70.5,48.9,11.3,23.0,2025-10-20 16:50:24.398607
SEET,MTN,-78.5,32.7,14.2,17.9,2025-10-22 00:50:24.398607
SEET,MTN,-70.2,45.3,15.3,16.7,2025-10-18 01:50:24.398607
SEET,MTN,-71.3,51.0,15.2,17.9,2025-10-18 16:50:24.398607
SEET,Airtel,-80.1,35.8,15.5,14.6,2025-10-21 15:50:24.398607
SEET,Airtel,-74.8,44.5,15.2,12.5,2025-10-20 23:50:24.398607
SEET,Airtel,-80.1,39.4,14.9,14.1,2025-10-18 10:50:24.398607
SEET,Airtel,-75.8,38.6,14.5,11.4,2025-10-22 05:50:24.398607
SEET,Airtel,-76.5,47.5,10.3,16.0,2025-10-21 07:50:24.398607
SEET,Airtel,-74.0,39.4,13.7,12.4,2025-10-19 04:50:24.398607
SEET,Airtel,-75.6,49.1,13.8,12.7,2025-10-18 21:50:24.398607
SEET,Airtel,-73.9,42.3,12.3,15.4,2025-10-22 20:50:24.398607
SEET,Airtel,-80.2,38.5,12.3,12.4,2025-10-19 00:50:24.398607
SEET,Airtel,-81.2,39.6,15.0,12.3,2025-10-18 17:50:24.398607
SEET,Airtel,-79.8,35.9,10.3,7.9,2025-10-17 16:50:24.398607
SEET,Airtel,-76.5,43.7,15.4,19.4,2025-10-22 05:50:24.398607
SEET,Airtel,-80.5,39.4,15.0,10.1,2025-10-22 21:50:24.398607
SEET,Airtel,-75.3,41.0,12.1,12.4,2025-10-22 05:50:24.398607
SEET,Airtel,-80.3,35.2,14.7,10.9,2025-10-16 15:50:24.398607
SEET,Glo,-79.4,32.9,8.1,7.6,2025-10-17 04:50:24.398607
SEET,Glo,-74.2,41.2,6.1,12.4,2025-10-17 02:50:24.398607
SEET,Glo,-82.2,21.0,7.7,7.0,2025-10-22 01:50:24.398607
SEET,Glo,-80.5,29.1,9.9,5.1,2025-10-23 02:50:24.398607
SEET,Glo,-82.4,27.9,6.7,3.2,2025-10-22 21:50:24.398607
SEET,Glo,-80.8,29.6,6.9,3.6,2025-10-17 00:50:24.398607
SEET,Glo,-78.2,34.4,6.0,9.9,2025-10-22 00:50:24.398607
SEET,Glo,-85.0,25.9,4.6,8.8,2025-10-21 11:50:24.398607
SEET,Glo,-78.9,28.3,5.0,5.1,2025-10-22 01:50:24.398607
SEET,Glo,-80.9,28.4,8.9,6.3,2025-10-20 12:50:24.398607
SEET,Glo,-78.3,36.3,6.5,10.9,2025-10-20 19:50:24.399604
SEET,Glo,-78.7,34.7,8.5,6.3,2025-10-20 15:50:24.399604
SEET,Glo,-77.9,32.5,7.4,5.6,2025-10-21 17:50:24.399604
SEET,Glo,-80.4,37.3,6.6,7.2,2025-10-21 04:50:24.399604
SEET,Glo,-87.5,20.2,7.4,8.1,2025-10-18 18:50:24.399604
SEET,9mobile,-84.1,29.9,3.6,6.5,2025-10-17 11:50:24.399604
SEET,9mobile,-79.5,33.7,2.5,4.4,2025-10-16 16:50:24.399604
SEET,9mobile,-86.5,26.8,6.8,8.4,2025-10-17 16:50:24.399604
SEET,9mobile,-82.7,22.5,5.8,1.8,2025-10-20 01:50:24.399604
SEET,9mobile,-84.7,18.5,5.8,4.2,2025-10-19 23:50:24.399604
SEET,9mobile,-78.1,26.2,4.3,2.2,2025-10-21 02:50:24.399604
SEET,9mobile,-90.2,24.7,2.9,2.1,2025-10-20 16:50:24.399604
SEET,9mobile,-86.3,28.2,7.0,3.5,2025-10-23 00:50:24.399604
SEET,9mobile,-82.6,20.2,2.7,5.5,2025-10-18 23:50:24.399604
SEET,9mobile,-82.7,25.6,5.9,6.2,2025-10-22 16:50:24.399604
SEET,9mobile,-86.4,19.3,6.9,4.9,2025-10-20 12:50:24.399604
SEET,9mobile,-79.5,14.6,4.7,1.5,2025-10-18 14:50:24.399604
SEET,9mobile,-87.1,22.4,0.0,0.1,2025-10-19 05:50:24.399604
SEET,9mobile,-80.6,31.6,3.9,5.5,2025-10-19 05:50:24.399604
SEET,9mobile,-88.6,30.6,8.3,4.2,2025-10-20 11:50:24.399604
SOSC extension,MTN,-78.1,40.9,16.0,16.4,2025-10-17 04:50:24.399604
SOSC extension,MTN,-81.7,35.1,14.1,10.1,2025-10-20 21:50:24.399604
SOSC extension,MTN,-77.7,39.3,18.0,14.4,2025-10-16 18:50:24.399604
SOSC extension,MTN,-82.7,32.1,13.6,11.1,2025-10-19 14:50:24.399604
SOSC extension,MTN,-75.4,42.5,14.9,15.5,2025-10-19 03:50:24.399604
SOSC extension,MTN,-76.2,38.9,13.2,18.1,2025-10-21 09:50:24.399604
SOSC extension,MTN,-73.0,42.6,11.6,17.0,2025-10-18 13:50:24.399604
SOSC extension,MTN,-76.0,32.5,15.6,17.7,2025-10-23 10:50:24.399604
SOSC extension,MTN,-83.4,34.3,15.2,5.1,2025-10-18 19:50:24.399604
SOSC extension,MTN,-80.1,48.4,13.3,18.1,2025-10-22 14:50:24.399604
SOSC extension,MTN,-77.5,29.0,17.8,15.6,2025-10-16 21:50:24.399604
SOSC extension,MTN,-85.0,37.0,13.9,5.3,2025-10-21 19:50:24.399604
SOSC extension,MTN,-75.9,35.2,11.8,17.5,2025-10-22 09:50:24.399604
SOSC extension,MTN,-77.8,39.2,15.8,16.7,2025-10-23 09:50:24.399604
SOSC extension,MTN,-81.7,36.3,16.5,13.6,2025-10-19 05:50:24.399604
SOSC extension,Airtel,-81.9,45.1,14.7,12.9,2025-10-18 04:50:24.399604
SOSC extension,Airtel,-82.1,37.2,13.7,11.4,2025-10-22 07:50:24.399604
SOSC extension,Airtel,-86.9,36.1,11.8,8.8,2025-10-19 16:50:24.399604
SOSC extension,Airtel,-82.7,40.1,13.0,11.0,2025-10-22 10:50:24.399604
SOSC extension,Airtel,-83.2,30.3,12.2,9.1,2025-10-16 17:50:24.399604
SOSC extension,Airtel,-83.6,27.4,10.3,14.3,2025-10-18 18:50:24.399604
SOSC extension,Airtel,-81.3,32.8,11.3,10.5,2025-10-22 10:50:24.399604
SOSC extension,Airtel,-83.8,32.4,11.2,9.0,2025-10-19 14:50:24.399604
SOSC extension,Airtel,-80.4,41.6,11.4,9.3,2025-10-19 16:50:24.399604
SOSC extension,Airtel,-83.3,31.9,13.4,8.3,2025-10-19 12:50:24.399604
SOSC extension,Airtel,-81.2,33.9,16.5,14.7,2025-10-22 02:50:24.399604
SOSC extension,Airtel,-82.1,40.2,10.3,9.5,2025-10-17 12:50:24.399604
SOSC extension,Airtel,-79.3,42.2,13.9,13.3,2025-10-22 15:50:24.399604
SOSC extension,Airtel,-79.8,36.7,10.4,11.1,2025-10-18 08:50:24.399604
SOSC extension,Airtel,-83.3,27.8,14.4,11.2,2025-10-16 21:50:24.399604
SOSC extension,Glo,-81.7,34.3,6.8,10.2,2025-10-22 12:50:24.399604
SOSC extension,Glo,-88.1,26.5,8.1,6.8,2025-10-21 12:50:24.399604
SOSC extension,Glo,-85.9,22.1,6.5,5.9,2025-10-21 13:50:24.399604
SOSC extension,Glo,-82.4,28.9,7.3,7.0,2025-10-21 13:50:24.399604
SOSC extension,Glo,-83.0,29.8,8.2,10.5,2025-10-17 07:50:24.399604
SOSC extension,Glo,-82.8,31.5,7.9,1.5,2025-10-20 14:50:24.399604
SOSC extension,Glo,-87.9,25.7,4.5,5.0,2025-10-23 07:50:24.399604
SOSC extension,Glo,-82.5,19.1,6.6,6.3,2025-10-18 06:50:24.399604
SOSC extension,Glo,-88.9,29.3,8.6,0.1,2025-10-20 10:50:24.399604
SOSC extension,Glo,-87.1,28.1,7.4,4.3,2025-10-19 07:50:24.399604
SOSC extension,Glo,-89.4,28.4,6.1,3.8,2025-10-18 04:50:24.399604
SOSC extension,Glo,-88.5,31.3,8.9,4.3,2025-10-16 16:50:24.399604
SOSC extension,Glo,-90.1,24.6,4.0,3.7,2025-10-19 17:50:24.400602
SOSC extension,Glo,-86.4,26.3,5.9,8.3,2025-10-16 16:50:24.400602
SOSC extension,Glo,-87.6,28.7,8.4,3.6,2025-10-21 09:50:24.400602
SOSC extension,9mobile,-90.9,17.2,5.8,3.9,2025-10-19 20:50:24.400602
SOSC extension,9mobile,-89.7,26.1,2.7,0.1,2025-10-19 09:50:24.400602
SOSC extension,9mobile,-88.6,13.2,5.7,5.5,2025-10-21 04:50:24.400602
SOSC extension,9mobile,-85.6,21.0,7.4,0.1,2025-10-19 15:50:24.400602
SOSC extension,9mobile,-87.2,27.6,2.2,1.1,2025-10-22 06:50:24.400602
SOSC extension,9mobile,-87.4,28.6,0.0,1.9,2025-10-19 21:50:24.400602
SOSC extension,9mobile,-88.2,18.3,4.8,6.5,2025-10-19 11:50:24.400602
SOSC extension,9mobile,-92.0,21.3,5.0,3.1,2025-10-17 03:50:24.400602
SOSC extension,9mobile,-93.0,16.9,7.9,3.2,2025-10-21 19:50:24.400602
SOSC extension,9mobile,-88.6,23.2,4.2,0.8,2025-10-19 03:50:24.400602
SOSC extension,9mobile,-92.5,23.1,6.9,0.1,2025-10-21 13:50:24.400602
SOSC extension,9mobile,-89.6,23.3,3.6,2.4,2025-10-18 04:50:24.400602
SOSC extension,9mobile,-87.4,30.8,7.2,6.8,2025-10-22 10:50:24.400602
SOSC extension,9mobile,-89.3,10.8,4.1,5.7,2025-10-17 09:50:24.400602
SOSC extension,9mobile,-90.4,14.1,4.5,1.7,2025-10-17 09:50:24.400602
Sops building,MTN,-74.1,52.1,19.2,23.9,2025-10-19 11:50:24.400602
Sops building,MTN,-73.8,39.7,17.6,19.4,2025-10-16 22:50:24.400602
Sops building,MTN,-73.9,47.1,14.3,12.9,2025-10-18 05:50:24.400602
Sops building,MTN,-79.2,49.9,16.4,13.4,2025-10-19 09:50:24.400602
Sops building,MTN,-73.0,53.6,14.4,22.6,2025-10-18 22:50:24.400602
Sops building,MTN,-73.1,43.8,17.7,21.4,2025-10-17 16:50:24.400602
Sops building,MTN,-68.9,53.0,13.0,17.4,2025-10-19 11:50:24.400602
Sops building,MTN,-75.7,41.6,16.2,20.9,2025-10-20 11:50:24.400602
Sops building,MTN,-81.4,43.1,14.0,10.4,2025-10-17 04:50:24.400602
Sops building,MTN,-77.2,49.2,14.3,12.2,2025-10-19 16:50:24.400602
Sops building,MTN,-77.9,38.5,13.4,14.3,2025-10-20 10:50:24.400602
Sops building,MTN,-70.0,55.1,14.8,20.8,2025-10-22 04:50:24.400602
Sops building,MTN,-69.4,51.1,13.3,19.4,2025-10-16 12:50:24.400602
Sops building,MTN,-77.5,51.5,15.6,12.6,2025-10-23 10:50:24.400602
Sops building,MTN,-77.4,40.6,14.9,17.7,2025-10-21 03:50:24.400602
Sops building,Airtel,-71.9,40.9,16.6,17.9,2025-10-19 21:50:24.400602
Sops building,Airtel,-80.5,38.1,13.3,15.6,2025-10-19 07:50:24.400602
Sops building,Airtel,-79.1,43.3,14.5,10.8,2025-10-20 22:50:24.400602
Sops building,Airtel,-77.7,36.8,13.2,9.6,2025-10-19 08:50:24.400602
Sops building,Airtel,-73.9,52.0,12.5,17.2,2025-10-23 10:50:24.400602
Sops building,Airtel,-79.4,35.0,11.9,15.2,2025-10-21 05:50:24.400602
Sops building,Airtel,-72.6,44.7,12.7,14.7,2025-10-23 03:50:24.400602
Sops building,Airtel,-80.3,33.5,16.0,15.7,2025-10-18 06:50:24.400602
Sops building,Airtel,-82.4,30.4,16.8,7.7,2025-10-17 22:50:24.400602
Sops building,Airtel,-77.9,41.5,11.7,17.7,2025-10-18 23:50:24.400602
Sops building,Airtel,-76.3,38.1,19.1,17.1,2025-10-20 08:50:24.400602
Sops building,Airtel,-74.9,37.7,13.8,18.6,2025-10-18 05:50:24.400602
Sops building,Airtel,-76.1,32.6,15.0,13.5,2025-10-21 12:50:24.400602
Sops building,Airtel,-78.4,52.4,13.8,10.2,2025-10-22 19:50:24.400602
Sops building,Airtel,-76.8,47.7,15.4,19.1,2025-10-21 09:50:24.400602
Sops building,Glo,-79.9,17.4,10.9,7.9,2025-10-21 16:50:24.400602
Sops building,Glo,-84.1,22.7,9.1,7.2,2025-10-22 00:50:24.400602
Sops building,Glo,-77.2,29.3,6.4,9.5,2025-10-21 03:50:24.400602
Sops building,Glo,-80.4,36.6,7.8,5.8,2025-10-23 10:50:24.400602
Sops building,Glo,-84.4,29.5,13.0,10.7,2025-10-19 17:50:24.400602
Sops building,Glo,-81.6,38.1,7.5,7.7,2025-10-20 05:50:24.400602
Sops building,Glo,-80.9,30.4,7.6,7.0,2025-10-19 00:50:24.400602
Sops building,Glo,-81.8,32.6,8.6,6.0,2025-10-20 19:50:24.400602
Sops building,Glo,-84.2,19.1,8.6,6.9,2025-10-23 08:50:24.400602
Sops building,Glo,-81.2,25.9,9.0,3.5,2025-10-17 16:50:24.401602
Sops building,Glo,-77.6,36.1,4.6,7.8,2025-10-18 16:50:24.401602
Sops building,Glo,-82.8,33.1,5.9,6.2,2025-10-16 17:50:24.401602
Sops building,Glo,-77.8,34.2,8.5,11.3,2025-10-17 16:50:24.401602
Sops building,Glo,-79.5,34.3,7.5,5.3,2025-10-16 20:50:24.401602
Sops building,Glo,-84.9,28.7,7.4,7.6,2025-10-22 17:50:24.401602
Sops building,9mobile,-88.6,24.7,3.9,3.0,2025-10-18 22:50:24.401602
Sops building,9mobile,-83.4,12.3,5.0,7.7,2025-10-20 07:50:24.401602
Sops building,9mobile,-86.0,20.0,4.9,6.7,2025-10-21 22:50:24.401602
Sops building,9mobile,-87.6,15.6,7.7,0.7,2025-10-21 15:50:24.401602
Sops building,9mobile,-88.9,22.0,5.4,4.3,2025-10-17 23:50:24.401602
Sops building,9mobile,-84.2,27.3,7.0,0.1,2025-10-20 08:50:24.401602
Sops building,9mobile,-87.6,14.8,5.8,5.3,2025-10-22 15:50:24.401602
Sops building,9mobile,-81.9,17.2,4.0,4.8,2025-10-18 11:50:24.401602
Sops building,9mobile,-77.2,31.1,2.0,3.1,2025-10-17 12:50:24.401602
Sops building,9mobile,-80.3,20.3,7.1,5.9,2025-10-22 14:50:24.401602
Sops building,9mobile,-81.0,21.1,4.4,4.9,2025-10-17 19:50:24.401602
Sops building,9mobile,-82.9,35.0,6.3,9.6,2025-10-16 14:50:24.401602
Sops building,9mobile,-78.9,25.0,5.6,5.0,2025-10-19 04:50:24.401602
Sops building,9mobile,-85.8,17.3,2.7,1.5,2025-10-21 09:50:24.401602
Sops building,9mobile,-83.9,17.3,7.2,0.1,2025-10-17 17:50:24.401602
SICT building,MTN,-69.7,54.7,21.4,20.3,2025-10-22 10:50:24.401602
SICT building,MTN,-74.0,49.2,17.3,14.1,2025-10-22 17:50:24.401602
SICT building,MTN,-76.5,47.5,17.4,19.5,2025-10-20 16:50:24.401602
SICT building,MTN,-77.2,39.6,17.6,16.7,2025-10-16 21:50:24.401602
SICT building,MTN,-71.1,57.6,18.7,22.8,2025-10-23 01:50:24.401602
SICT building,MTN,-73.1,56.6,17.3,22.4,2025-10-23 01:50:24.401602
SICT building,MTN,-73.5,46.4,19.3,20.5,2025-10-16 13:50:24.403023
SICT building,MTN,-70.8,47.9,15.7,15.6,2025-10-17 13:50:24.403023
SICT building,MTN,-74.2,49.4,16.9,18.5,2025-10-19 14:50:24.403023
SICT building,MTN,-69.9,49.6,14.3,18.5,2025-10-21 18:50:24.403023
SICT building,MTN,-69.8,53.3,19.6,25.8,2025-10-17 04:50:24.409394
SICT building,MTN,-73.4,47.6,15.9,22.8,2025-10-17 15:50:24.409394
SICT building,MTN,-74.8,46.8,18.5,22.0,2025-10-19 21:50:24.409394
SICT building,MTN,-74.5,46.7,18.1,17.5,2025-10-18 03:50:24.409394
SICT building,MTN,-73.6,52.0,18.0,17.5,2025-10-22 22:50:24.409394
SICT building,Airtel,-74.9,48.0,16.2,20.4,2025-10-20 21:50:24.409394
SICT building,Airtel,-74.5,37.6,17.5,19.2,2025-10-23 06:50:24.409394
SICT building,Airtel,-69.2,53.9,13.9,21.3,2025-10-17 04:50:24.409394
SICT building,Airtel,-77.3,36.1,13.6,15.3,2025-10-19 04:50:24.409394
SICT building,Airtel,-78.0,33.3,16.7,15.1,2025-10-21 02:50:24.409394
SICT building,Airtel,-68.9,47.7,14.5,23.9,2025-10-16 15:50:24.410394
SICT building,Airtel,-70.0,52.7,11.2,15.3,2025-10-18 14:50:24.410394
SICT building,Airtel,-78.3,45.9,12.9,13.6,2025-10-20 17:50:24.410394
SICT building,Airtel,-76.3,46.1,12.8,16.7,2025-10-18 19:50:24.410394
SICT building,Airtel,-77.1,40.5,13.8,10.8,2025-10-20 12:50:24.410394
SICT building,Airtel,-80.4,37.0,17.4,15.8,2025-10-18 02:50:24.410394
SICT building,Airtel,-75.7,40.0,16.9,9.3,2025-10-16 23:50:24.410394
SICT building,Airtel,-78.1,37.3,13.5,20.5,2025-10-16 22:50:24.410394
SICT building,Airtel,-75.7,38.6,16.2,17.2,2025-10-16 14:50:24.410394
SICT building,Airtel,-78.1,35.8,11.7,17.4,2025-10-22 02:50:24.410394
SICT building,Glo,-78.4,26.8,7.4,6.0,2025-10-17 21:50:24.410394
SICT building,Glo,-81.1,33.1,9.2,9.2,2025-10-17 22:50:24.410394
SICT building,Glo,-78.6,36.1,8.1,2.7,2025-10-16 22:50:24.410394
SICT building,Glo,-76.6,30.8,8.5,11.3,2025-10-21 14:50:24.410394
SICT building,Glo,-80.1,32.4,9.2,9.4,2025-10-18 21:50:24.410394
SICT building,Glo,-79.8,33.0,6.3,10.3,2025-10-21 00:50:24.410394
SICT building,Glo,-75.8,33.5,9.7,8.1,2025-10-18 10:50:24.410394
SICT building,Glo,-82.1,32.7,9.5,9.6,2025-10-22 18:50:24.410394
SICT building,Glo,-78.6,31.4,5.9,11.6,2025-10-19 02:50:24.410394
SICT building,Glo,-81.6,30.7,5.3,10.6,2025-10-21 14:50:24.410394
SICT building,Glo,-78.5,30.1,9.1,6.6,2025-10-18 21:50:24.410394
SICT building,Glo,-77.3,40.6,10.1,7.1,2025-10-16 17:50:24.410394
SICT building,Glo,-79.8,33.3,12.0,6.6,2025-10-20 10:50:24.411393
SICT building,Glo,-79.8,30.2,7.2,3.1,2025-10-18 05:50:24.411393
SICT building,Glo,-77.9,27.3,2.0,10.6,2025-10-18 10:50:24.411393
SICT building,9mobile,-83.9,19.2,7.2,5.4,2025-10-22 15:50:24.411393
SICT building,9mobile,-79.5,33.2,3.1,10.5,2025-10-20 21:50:24.411393
SICT building,9mobile,-83.3,20.5,6.4,10.2,2025-10-23 02:50:24.411393
SICT building,9mobile,-81.4,20.6,6.4,3.8,2025-10-21 16:50:24.411393
SICT building,9mobile,-81.6,29.7,6.6,7.5,2025-10-21 07:50:24.411393
SICT building,9mobile,-84.7,30.6,7.5,4.0,2025-10-21 02:50:24.411393
SICT building,9mobile,-86.7,17.6,8.1,2.2,2025-10-21 01:50:24.411393
SICT building,9mobile,-81.3,26.9,1.7,8.8,2025-10-19 05:50:24.411393
SICT building,9mobile,-79.3,25.4,7.7,2.9,2025-10-20 13:50:24.411393
SICT building,9mobile,-81.1,25.0,5.8,4.0,2025-10-18 11:50:24.411393
SICT building,9mobile,-78.3,34.2,5.7,8.1,2025-10-21 14:50:24.411393
SICT building,9mobile,-80.8,30.1,10.8,11.7,2025-10-21 21:50:24.411393
SICT building,9mobile,-75.6,37.8,3.4,3.4,2025-10-19 16:50:24.411393
SICT building,9mobile,-81.8,26.2,6.4,3.4,2025-10-17 23:50:24.411393
SICT building,9mobile,-83.3,24.2,7.7,6.7,2025-10-22 21:50:24.411393
Lecture Hall 2,MTN,-75.8,41.5,15.1,18.4,2025-10-20 16:50:24.411393
Lecture Hall 2,MTN,-79.8,33.1,13.2,13.5,2025-10-17 19:50:24.411393
Lecture Hall 2,MTN,-76.4,35.7,12.4,14.1,2025-10-20 01:50:24.411393
Lecture Hall 2,MTN,-79.4,40.4,14.2,14.4,2025-10-18 22:50:24.411393
Lecture Hall 2,MTN,-78.0,45.0,17.8,11.1,2025-10-21 16:50:24.411393
Lecture Hall 2,MTN,-78.8,41.6,13.3,14.4,2025-10-16 23:50:24.411393
Lecture Hall 2,MTN,-74.8,39.4,15.1,22.5,2025-10-21 17:50:24.411393
Lecture Hall 2,MTN,-77.3,45.7,13.3,18.0,2025-10-22 10:50:24.411393
Lecture Hall 2,MTN,-74.7,47.2,10.3,11.5,2025-10-21 09:50:24.411393
Lecture Hall 2,MTN,-75.0,38.6,15.0,15.2,2025-10-17 23:50:24.412394
Lecture Hall 2,MTN,-78.0,35.0,9.7,14.4,2025-10-20 09:50:24.412394
Lecture Hall 2,MTN,-81.0,37.7,14.1,6.6,2025-10-18 14:50:24.412394
Lecture Hall 2,MTN,-79.5,35.1,14.1,14.4,2025-10-21 06:50:24.412394
Lecture Hall 2,MTN,-75.9,47.5,15.8,17.5,2025-10-21 20:50:24.412394
Lecture Hall 2,MTN,-80.4,41.3,13.6,11.1,2025-10-19 18:50:24.412394
Lecture Hall 2,Airtel,-82.9,38.0,13.5,7.1,2025-10-21 14:50:24.412394
Lecture Hall 2,Airtel,-79.8,42.5,13.0,9.1,2025-10-19 22:50:24.412394
Lecture Hall 2,Airtel,-79.7,30.4,13.2,12.0,2025-10-22 19:50:24.412394
Lecture Hall 2,Airtel,-75.8,41.4,12.2,12.8,2025-10-17 08:50:24.412394
Lecture Hall 2,Airtel,-87.3,28.2,12.3,5.8,2025-10-20 02:50:24.412394
Lecture Hall 2,Airtel,-84.7,33.0,11.4,7.5,2025-10-22 11:50:24.412394
Lecture Hall 2,Airtel,-82.7,36.3,10.8,9.5,2025-10-19 19:50:24.412394
Lecture Hall 2,Airtel,-81.8,30.8,10.1,10.5,2025-10-22 17:50:24.412394
Lecture Hall 2,Airtel,-85.1,26.7,11.9,9.1,2025-10-16 12:50:24.412394
Lecture Hall 2,Airtel,-81.0,37.7,13.4,10.1,2025-10-23 01:50:24.412394
Lecture Hall 2,Airtel,-85.3,36.9,13.9,8.2,2025-10-20 10:50:24.412394
Lecture Hall 2,Airtel,-84.1,35.2,11.7,8.6,2025-10-20 06:50:24.412394
Lecture Hall 2,Airtel,-81.3,31.2,14.5,9.1,2025-10-17 06:50:24.412394
Lecture Hall 2,Airtel,-83.0,37.4,15.6,15.7,2025-10-23 09:50:24.412394
Lecture Hall 2,Airtel,-80.4,34.8,12.7,6.6,2025-10-20 01:50:24.412394
